"","2013","2014","2015","2016","2017","2018","2019"
"Body",0.115690520841058,0.115690520841058,0.109399369642739,0.109399369642739,0.109399369642739,0.260039922459434,0.0432983159418658
"Tail",0.115690520841058,0.115690520841058,0.109399369642739,0.109399369642739,0.109399369642739,0.260039922459434,0.0432983159418658
"PRC",0.115690520841058,0.115690520841058,0.109399369642739,0.109399369642739,0.109399369642739,0.260039922459434,0.0432983159418658
"FRESEV",0.115690520841058,0.115690520841058,0.109399369642739,0.109399369642739,0.109399369642739,0.260039922459434,0.0432983159418658
"TYPEIMP",0.115690520841058,0.115690520841058,0.109399369642739,0.109399369642739,0.109399369642739,0.260039922459434,0.0432983159418658
